Sponsor EntityID,Sponsor CTDS,Sponsor Name,Site EntityID,Site CTDS,Site Name,Percent Eligible for Meals,Total Enrolled as of Last Day in October
4466,130201000,Prescott Unified District,8134,130201060,Granite Mountain Middle School,30%,623,,
4466,130201000,Prescott Unified District,8128,130201012,Lincoln Elementary School,41%,337,,
4466,130201000,Prescott Unified District,8129,130201013,Miller Valley School,82%,336,,
4466,130201000,Prescott Unified District,8135,130201070,Prescott High School,28%,1717,,
4466,130201000,Prescott Unified District,8133,130201050,Prescott Mile High Middle School,41%,666,,
4466,130201000,Prescott Unified District,80184,139101017,Sacred Heart Parish School,30-34%,175,,
4466,130201000,Prescott Unified District,8130,130201014,Taylor Hicks School,43%,507,,
4466,130201000,Prescott Unified District,8131,130201015,Washington Traditional School,58%,329,,
88317,078516000,Prescott Valley Charter School,80004,078516002,Prescott Valley School,60-64%,171,,
4425,108778000,Presidio School,5865,108778201,Presidio School,66%,358,,
90539,108509000,"Presidio School, Inc.",91153,108509301,Presidio de las Sierras,30-34%,96,,
4511,150404000,Quartzsite Elementary District,6198,150404101,Ehrenberg Elementary School,>=98%,138,,
4511,150404000,Quartzsite Elementary District,6199,150404102,Quartzsite Elementary School,85-89%,115,,
4245,070295000,Queen Creek Unified District,88341,078754104,Benjamin Franklin Charter School - Power,15%,841,,
4245,070295000,Queen Creek Unified District,5537,078754102,Benjamin Franklin Charter School - Queen Creek,19%,683,,
4245,070295000,Queen Creek Unified District,90383,071926001,Calvary Christian School,6-9%,82,,
4245,070295000,Queen Creek Unified District,5139,070295102,Desert Mountain Elementary,13%,621,,
4245,070295000,Queen Creek Unified District,87478,070295104,Frances Brandon-Pickett Elementary,35%,590,,
4245,070295000,Queen Creek Unified District,80439,070295103,Jack Barnes Elementary School,29%,600,,
4245,070295000,Queen Creek Unified District,89912,070295121,Newell Barney Junior High School,28%,903,,
4245,070295000,Queen Creek Unified District,5138,070295101,Queen Creek Elementary School,30%,671,,
4245,070295000,Queen Creek Unified District,5141,070295201,Queen Creek High School,23%,2263,,
4245,070295000,Queen Creek Unified District,5140,070295106,Queen Creek Middle School,27%,947,,
79716,072026000,Queen of Peace,79717,072026001,Queen of Peace School,30-34%,179,,
4438,110203000,Ray Unified District,5898,110203101,Ray Elementary School,68%,368,,
4438,110203000,Ray Unified District,5900,110203202,Ray JR/SR High School,50-54%,184,,
4159,010227000,Red Mesa Unified District,4738,010227101,Red Mesa Elementary School,88%,729,,
4159,010227000,Red Mesa Unified District,88386,010227205,Red Valley/Cove High School,85-89%,85,,
4159,010227000,Red Mesa Unified District,4739,010227102,Round Rock Elementary School,90-94%,149,,
4447,110405000,Red Rock Elementary District,5938,110405101,Red Rock Elementary School,54%,263,,
90275,078560000,Research Based Education Corporation,90276,078560001,Paulden Community School,95-97%,140,,
4257,070402000,Riverside Elementary District,84660,070402102,Kings Ridge School,93%,368,,
4257,070402000,Riverside Elementary District,5210,070402101,Riverside Traditional School,88%,471,,
9692,094002000,Rocky Ridge Boarding School,80414,033904006,Rocky Ridge Boarding School,80-84%,141,,
4279,070466000,Roosevelt Elementary District,5375,070466015,Amy L. Houston Academy,80-84%,106,,
4279,070466000,Roosevelt Elementary District,87883,070466024,Bernard Black Elementary School,81%,932,,
4279,070466000,Roosevelt Elementary District,5369,070466008,Brooks Academy,86%,423,,
4279,070466000,Roosevelt Elementary District,5368,070466007,C J Jorgensen School,87%,523,,
4279,070466000,Roosevelt Elementary District,5376,070466016,C O Greenfield School,93%,590,,
4279,070466000,Roosevelt Elementary District,5363,070466002,Cesar E Chavez Community School,84%,561,,
4279,070466000,Roosevelt Elementary District,79012,070466022,Cloves C Campbell Sr Elementary School,86%,637,,
4279,070466000,Roosevelt Elementary District,79013,070466021,Ed & Verma Pastor Elementary School,91%,720,,
4279,070466000,Roosevelt Elementary District,5377,070466017,Ignacio Conchos School,93%,428,,
4279,070466000,Roosevelt Elementary District,5374,070466014,John F Kennedy Elementary School,91%,585,,
4279,070466000,Roosevelt Elementary District,5378,070466018,John R Davis School,86%,659,,
4279,070466000,Roosevelt Elementary District,5371,070466011,Martin Luther King Early Childhood Center,80%,375,,
4279,070466000,Roosevelt Elementary District,5379,070466019,Maxine O Bush Elementary School,83%,547,,
4279,070466000,Roosevelt Elementary District,5364,070466003,Percy L Julian School,93%,457,,
4279,070466000,Roosevelt Elementary District,5370,070466009,Rose Linda School,93%,627,,
4279,070466000,Roosevelt Elementary District,5380,070466020,Southwest Elementary School,92%,532,,
4279,070466000,Roosevelt Elementary District,5365,070466004,Sunland Elementary School,93%,609,,
4279,070466000,Roosevelt Elementary District,5372,070466012,T G Barr School,88%,674,,
4279,070466000,Roosevelt Elementary District,5373,070466013,V H Lassen Elementary School,93%,547,,
4279,070466000,Roosevelt Elementary District,5367,070466006,Valley View School,90%,677,,
87399,078508000,"Rosefield Charter Elementary School, Inc.",87400,078508101,Imagine Rosefield,29%,842,,
8477,014001000,"Rough Rock School Board, Inc.",78994,014001201,Rough Rock High School,81%,424,,
4155,010210000,Round Valley Unified District,4719,010210102,Round Valley Elementary School,59%,290,,
4155,010210000,Round Valley Unified District,4721,010210210,Round Valley High School,39%,418,,
4155,010210000,Round Valley Unified District,4720,010210103,Round Valley Middle School,57%,304,,
4155,010210000,Round Valley Unified District,4718,010210101,Round Valley Primary School,62%,385,,
4449,110418000,Sacaton Elementary District,5943,110418001,Sacaton Elementary,94%,299,,
4449,110418000,Sacaton Elementary District,5944,110418002,Sacaton Middle School,90-94%,164,,
80467,122002000,Sacred Heart School,80468,122002001,Sacred Heart School,95-97%,192,,
4254,070290000,Saddle Mountain Unified School District,89596,070290702,Tartesso Elementary School,66%,731,,
4254,070290000,Saddle Mountain Unified School District,85819,070290002,Tonopah Valley High School,63%,378,,
4254,070290000,Saddle Mountain Unified School District,89595,070290104,Winters Well Elementary School,79%,273,,
4218,050201000,Safford Unified District,4881,050201100,Dorothy Stinson School,65%,706,,
4218,050201000,Safford Unified District,4882,050201101,Lafe Nelson School,70%,586,,
4218,050201000,Safford Unified District,4885,050201201,Mt Graham High School,50-54%,167,,
4218,050201000,Safford Unified District,79780,050201103,Ruth Powell Elementary School,59%,588,,
4218,050201000,Safford Unified District,4884,050201200,Safford High School,42%,801,,
4218,050201000,Safford Unified District,4883,050201102,Safford Middle School,59%,489,,
89414,078688000,"Sage Academy, Inc.",89415,078688101,Sage Academy,50-54%,93,,
4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,26%,1370,,
4411,100230000,Sahuarita Unified District,5843,100230204,Sahuarita High School,33%,1210,,
4411,100230000,Sahuarita Unified District,5840,100230101,Sahuarita Primary School,36%,2135,,
4411,100230000,Sahuarita Unified District,5841,100230102,Sopori Elementary School,78%,224,,
4411,100230000,Sahuarita Unified District,90824,100230205,Walden Grove High School,32%,401,,
4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,80-84%,102,,
80152,102006000,Salpointe Catholic High School,80153,102006001,Salpointe Catholic High School,13%,1117,,
4320,078656000,Salt River Pima-Maricopa  Community Schools,81172,079101001,Early Childhood Education Center,97%,252,,
4320,078656000,Salt River Pima-Maricopa  Community Schools,81170,104001010,Salt River Elementary School,60%,384,,
4320,078656000,Salt River Pima-Maricopa  Community Schools,5489,078656001,Salt River High School,52%,270,,
4210,040220000,San Carlos Unified District,5989,040220104,Rice Elementary School,89%,894,,
4210,040220000,San Carlos Unified District,4864,040220202,San Carlos High School,87%,630,,
85926,101908000,San Miguel of Tucson Corp.,85927,101908001,San Miguel Catholic High School,29%,321,,
4172,020218000,San Simon Unified District,4760,020218001,San Simon School,60-64%,90,,
80154,102007000,San Xavier Mission School,80155,102007001,San Xavier Mission School,75-79%,137,,
4156,010218000,Sanders Unified District,4722,010218001,Sanders Elementary School,89%,390,,
4156,010218000,Sanders Unified District,4723,010218002,Sanders Middle School,85%,250,,
4156,010218000,Sanders Unified District,4724,010218003,Valley High School,81%,304,,
80156,102008000,Santa Cruz Catholic School,80157,102008001,Santa Cruz Catholic School,80-84%,164,,
4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,75%,216,,
4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,83%,466,,
4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,70%,394,,
4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,84%,525,,
4458,120235000,Santa Cruz Valley Unified District,81128,120235115,Pena Blanca Elementary School,79%,435,,
4458,120235000,Santa Cruz Valley Unified District,5966,120235200,Rio Rico High School,72%,1122,,
4458,120235000,Santa Cruz Valley Unified District,5963,120235110,San Cayetano Elementary School,71%,578,,
4454,110540000,Santa Cruz Valley Union High School District,5951,110540001,Santa Cruz Valley Union High School,79%,392,,
85454,108719000,"Satori, Inc.",85455,108719101,Satori Charter School,35-39%,175,,
4240,070248000,Scottsdale Unified District,6009,070248128,Anasazi Elementary,10%,680,,
4240,070248000,Scottsdale Unified District,5066,070248292,Arcadia High School,28%,1727,,
4240,070248000,Scottsdale Unified District,5046,070248108,Arcadia Neighborhood Learning Center,37%,505,,
4240,070248000,Scottsdale Unified District,5069,070248295,Chaparral High School,5%,2213,,
4240,070248000,Scottsdale Unified District,5054,070248121,Cherokee Elementary School,6%,637,,
4240,070248000,Scottsdale Unified District,5059,070248127,Cheyenne Traditional Elementary School,4%,1001,,
4240,070248000,Scottsdale Unified District,5043,070248102,Cochise Elementary School,7%,651,,
4240,070248000,Scottsdale Unified District,5065,070248169,Cocopah Middle School,9%,878,,
4240,070248000,Scottsdale Unified District,79639,070248130,Copper Ridge Elementary School,3%,1252,,
4240,070248000,Scottsdale Unified District,5067,070248293,Coronado High School,68%,1299,,
4240,070248000,Scottsdale Unified District,6010,070248129,Desert Canyon Elementary,8%,644,,
4240,070248000,Scottsdale Unified District,5061,070248164,Desert Canyon Middle School,13%,632,,
4240,070248000,Scottsdale Unified District,5070,070248296,Desert Mountain High School,7%,2323,,
4240,070248000,Scottsdale Unified District,5051,070248114,Hohokam Traditional School,69%,551,,
4240,070248000,Scottsdale Unified District,5049,070248112,Hopi Elementary School,11%,770,,
4240,070248000,Scottsdale Unified District,5062,070248165,Ingleside Middle School,42%,775,,
4240,070248000,Scottsdale Unified District,5045,070248107,Kiva Elementary School,14%,667,,
4240,070248000,Scottsdale Unified District,5055,070248123,Laguna Elementary School,10%,665,,
4240,070248000,Scottsdale Unified District,5064,070248167,Mohave Middle School,38%,660,,
4240,070248000,Scottsdale Unified District,5063,070248166,Mountainside Middle School,8%,894,,
4240,070248000,Scottsdale Unified District,5050,070248113,Navajo Elementary School,61%,594,,
4240,070248000,Scottsdale Unified District,5048,070248110,Pima Elementary School,50%,719,,
4240,070248000,Scottsdale Unified District,5053,070248120,Pueblo Elementary School,31%,652,,
4240,070248000,Scottsdale Unified District,5057,070248125,Redfield Elementary School,18%,606,,
4240,070248000,Scottsdale Unified District,5068,070248294,Saguaro High School,24%,1328,,
4240,070248000,Scottsdale Unified District,5056,070248124,Sequoya Elementary School,11%,545,,
4240,070248000,Scottsdale Unified District,79644,070248298,Sierra Vista Academy,34%,244,,
4240,070248000,Scottsdale Unified District,5060,070248161,Supai Middle School,74%,459,,
4240,070248000,Scottsdale Unified District,5044,070248103,Tavan Elementary School,68%,804,,
4240,070248000,Scottsdale Unified District,5047,070248109,Tonalea Elementary School,77%,632,,
4240,070248000,Scottsdale Unified District,5052,070248115,Yavapai Elementary School,87%,604,,
80158,094013000,Seba Dalkai Boarding School,80159,014012005,Seba Dalkai School,>=95%,97,,
88448,099102000,Second Mesa Day School,80161,093906003,Second Mesa Day,86%,274,,
4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,51%,364,,
4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,30%,550,,
4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,60%,488,,
4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,60-64%,162,,
4250,070371000,Sentinel Elementary District,5188,070371101,Sentinel Elementary School,80-89%,29,,
90790,093917000,"Shonto Governing Board of Education, Inc.",90791,093917001,Shonto Preparatory School,75%,383,,
90790,093917000,"Shonto Governing Board of Education, Inc.",5653,098746001,Shonto Preparatory Technology High School,50-54%,99,,
4393,090210000,Show Low Unified District,5628,090210116,Linden Elementary School,50%,207,,
4393,090210000,Show Low Unified District,5627,090210115,Nikolaus Homestead Elementary School,76%,388,,
4393,090210000,Show Low Unified District,5632,090210225,Show Low High School,48%,779,,
4393,090210000,Show Low Unified District,5631,090210120,Show Low Junior High School,59%,577,,
4393,090210000,Show Low Unified District,90198,098751001,Successful Beginnings Charter School,70-74%,41,,
4393,090210000,Show Low Unified District,5626,090210111,Whipple Ranch Elementary School,63%,453,,
79985,078973000,"Sierra Vista Charter School, Inc.",79638,078973101,Imagine Sierra Vista,40%,504,,
4175,020268000,Sierra Vista Unified District,4775,020268110,Bella Vista Elementary School,39%,382,,
4175,020268000,Sierra Vista Unified District,4783,020268260,Buena High School,27%,2230,,
4175,020268000,Sierra Vista Unified District,4776,020268715,Carmichael Elementary School,74%,419,,
4175,020268000,Sierra Vista Unified District,4777,020268720,Huachuca Mountain Elementary School,28%,581,,
4175,020268000,Sierra Vista Unified District,4781,020268150,Joyce Clark Middle School,41%,754,,
4175,020268000,Sierra Vista Unified District,4778,020268725,Pueblo Del Sol Elementary School,33%,630,,
4175,020268000,Sierra Vista Unified District,4779,020268130,Town & Country Elementary School,40%,412,,
4175,020268000,Sierra Vista Unified District,4780,020268135,Village Meadows Elementary School,49%,453,,
4478,130315000,Skull Valley Elementary District,6113,130315101,Skull Valley Elementary School,40-49%,29,,
79084,078914000,"Skyline Schools, Inc.",90400,072150002,Aurora Day School West,60-69%,28,,
79084,078914000,"Skyline Schools, Inc.",89870,078542101,AZ Compass Prep School,70-74%,97,,
79084,078914000,"Skyline Schools, Inc.",89941,078566001,Skyline D5,90-94%,125,,
79084,078914000,"Skyline Schools, Inc.",79092,078914201,Skyline Prep High School,85-89%,84,,
79084,078914000,"Skyline Schools, Inc.",79612,078914202,Sonoran West Academy,40-44%,92,,
79084,078914000,"Skyline Schools, Inc.",91109,078599301,South Phoenix Prep and Arts Academy,60-64%,72,,
79084,078914000,"Skyline Schools, Inc.",91122,078578301,South Valley Prep and Arts School,85-89%,47,,
79084,078914000,"Skyline Schools, Inc.",90318,078562001,Vector Prep and Arts Academy,80-84%,151,,
4391,090205000,Snowflake Unified District,5619,090205006,Highland Primary School,50%,513,,
4391,090205000,Snowflake Unified District,5618,090205005,Snowflake High School,39%,738,,
4391,090205000,Snowflake Unified District,5614,090205001,Snowflake Intermediate School,55%,342,,
4391,090205000,Snowflake Unified District,5616,090205003,Snowflake Junior High School,49%,396,,
4391,090205000,Snowflake Unified District,5615,090205002,Taylor Elementary School,59%,309,,
4391,090205000,Snowflake Unified District,5617,090205004,Taylor Intermediate School,60%,258,,
4222,050305000,Solomon Elementary District,4894,050305101,Solomon Elementary School,64%,203,,
4500,140411000,Somerton Elementary District,6166,140411103,Desert Sonora Elementary School,83%,391,,
4500,140411000,Somerton Elementary District,6165,140411102,Orange Grove Elementary School,86%,359,,
4500,140411000,Somerton Elementary District,6164,140411101,Somerton Middle School,85%,851,,
4500,140411000,Somerton Elementary District,6167,140411104,Tierra Del Sol Elementary School,86%,689,,
4500,140411000,Somerton Elementary District,87330,140411105,Valle Del Encanto Learning Center,81%,570,,
4461,120425000,Sonoita Elementary District,5970,120425101,Elgin Elementary School,30-34%,108,,
89915,108503000,Sonoran Science Academy - Broadway,89916,108503101,Sonoran Science Academy - Broadway,45%,332,,
90284,108504000,Sonoran Science Academy - Davis Monthan,90285,108504001,Sonoran Science Academy - Davis Monthan,25-29%,191,,
90541,078577000,Sonoran Science Academy - Phoenix Metro,90639,078577001,Sonoran Science Academy-Peoria,80-84%,129,,
79000,108772000,"Southern Arizona Community Academy, Inc.",79028,108772201,Southern Arizona Community High School,84%,236,,
79085,108779000,"Southgate Academy, Inc.",79091,108779101,Southgate Academy,92%,603,,
7347,072146000,Southwest Education Center,84296,072146004,Southwest Education Center,70-79%,25,,
7347,072146000,Southwest Education Center,7349,072146002,Southwest Education Center - Casa Grande,>=90%,21,,
87694,072781000,Southwest Key Program,87695,072781001,Campbell,>=98%,126,,
87694,072781000,Southwest Key Program,89946,072781003,Myrtle,>=90%,34,,
4173,020221000,St David Unified District,4761,020221101,St David Elementary School,54%,205,,
4173,020221000,St David Unified District,4762,020221202,St David High School,40-44%,58,,
4153,010201000,St Johns Unified District,79531,211011001,AOC-Apache County Juvenile Detention Center,>80%,15,,
4153,010201000,St Johns Unified District,4517,010201102,Coronado Elementary School,57%,247,,
4153,010201000,St Johns Unified District,4711,010201205,St Johns High School,48%,316,,
4153,010201000,St Johns Unified District,4710,010201104,St Johns Middle School,57%,322,,
4153,010201000,St Johns Unified District,4744,010309101,Vernon Elementary School,75-79%,124,,
88412,072034000,St. Agnes School,88413,072034101,St. Agnes School,59%,204,,
80170,112002000,St. Anthony of Padua Catholic School,80171,112002001,St. Anthony of Padua Catholic School,20%,228,,
80172,072013000,St. Catherine of Siena Catholic School,80173,072013001,St. Catherine's School,67%,229,,
89301,042003000,St. Charles School,89302,042003001,St. Charles School,90-94%,129,,
80176,072014000,St. Jerome School,80177,072014001,St. Jerome School,28%,270,,
80178,102004000,St. John the Evangelist,80179,102004001,St. John School,85-89%,165,,
6470,012101000,"St. Michaels Association for Special Education, Inc.",6471,012101001,ST MICHAELS ASSOC FOR SPEC ED,80-89%,31,,
80190,012003000,St. Michaels Elementary & High School,80191,012003001,St. Michaels School,53%,345,,
80192,112001000,St. Peter Indian Mission School,80193,112001001,St. Peter Indian Mission School,70-74%,185,,
80194,072017000,St. Thomas the Apostle,80195,072017001,St. Thomas the Apostle,6%,500,,
4451,110424000,Stanfield Elementary District,5946,110424001,Stanfield Elementary School,85%,666,,
79453,078924000,Success School,79454,078924001,Arizona Charter Academy,76%,628,,
80278,092006000,Sun Valley Indian School,80279,092006001,Sun Valley Indian School,90-94%,46,,
4407,100212000,Sunnyside Unified District,5809,100212106,Apollo Middle School,90%,798,,
4407,100212000,Sunnyside Unified District,87532,100212133,Billy Lane Lauffer Middle School,73%,694,,
4407,100212000,Sunnyside Unified District,5824,100212132,Challenger Middle School,84%,947,,
4407,100212000,Sunnyside Unified District,5811,100212109,Chaparral Middle School,90%,674,,
4407,100212000,Sunnyside Unified District,5810,100212108,Craycroft Elementary School,77%,726,,
4407,100212000,Sunnyside Unified District,5826,100212211,Desert View High School,79%,2112,,
4407,100212000,Sunnyside Unified District,5812,100212112,Drexel Elementary School,96%,662,,
4407,100212000,Sunnyside Unified District,5813,100212114,Elvira Elementary School,90%,637,,
4407,100212000,Sunnyside Unified District,5814,100212115,Esperanza Elementary School,91%,625,,
4407,100212000,Sunnyside Unified District,5816,100212117,Gallego Basic Elementary School,76%,661,,
4407,100212000,Sunnyside Unified District,5815,100212116,Liberty Elementary School,86%,806,,
4407,100212000,Sunnyside Unified District,5818,100212119,Los Amigos Elementary School,90%,778,,
4407,100212000,Sunnyside Unified District,5817,100212118,Los Ninos Elementary School,89%,639,,
4407,100212000,Sunnyside Unified District,5819,100212120,Los Ranchitos Elementary School,94%,581,,
4407,100212000,Sunnyside Unified District,5820,100212122,Mission Manor Elementary School,88%,620,,
4407,100212000,Sunnyside Unified District,5825,100212134,Ocotillo Early Learning Center,78%,370,,
4407,100212000,Sunnyside Unified District,89584,100212124,Rivera Elementary,91%,678,,
4407,100212000,Sunnyside Unified District,6288,100212513,S.T.A.R. Academic Center,72%,292,,
4407,100212000,Sunnyside Unified District,5822,100212126,Santa Clara Elementary School,91%,617,,
4407,100212000,Sunnyside Unified District,5823,100212131,Sierra Middle School,89%,1026,,
4407,100212000,Sunnyside Unified District,5821,100212123,Summit View Elementary,91%,553,,
4407,100212000,Sunnyside Unified District,5827,100212230,Sunnyside High School,79%,2271,,
4440,110215000,Superior Unified School District,5905,110215101,John F Kennedy School,89%,317,,
4440,110215000,Superior Unified School District,5906,110215102,Superior Junior High School,85-89%,76,,
4440,110215000,Superior Unified School District,5907,110215205,Superior Senior High School,80-84%,133,,
4408,100213000,Tanque Verde Unified District,5830,100213105,Agua Caliente School,12%,423,,
4408,100213000,Tanque Verde Unified District,5828,100213002,Emily Gray Junior High School,10%,721,,
4408,100213000,Tanque Verde Unified District,5829,100213703,Tanque Verde Elementary School,15%,592,,
90142,078551000,Teleos Preparatory Academy,90143,078551001,Great Hearts Academies - Teleos Prep,60%,313,,
79218,088702000,"Telesis Center for Learning, Inc.",78857,088702001,Telesis Preparatory Academy,63%,523,,
4258,070403000,Tempe School District,5226,070403128,Aguilar School,79%,603,,
4258,070403000,Tempe School District,5222,070403123,Arredondo Elementary School,81%,318,,
4258,070403000,Tempe School District,5213,070403113,Broadmor Elementary School,37%,590,,
4258,070403000,Tempe School District,5212,070403111,Carminati School,79%,387,,
4258,070403000,Tempe School District,5231,070403144,Connolly Middle School,70%,1039,,
4258,070403000,Tempe School District,5221,070403122,Curry Elementary School,81%,536,,
4258,070403000,Tempe School District,5232,070403145,Fees College Preparatory Middle School,69%,956,,
4258,070403000,Tempe School District,5214,070403114,Flora Thew Elementary School,91%,673,,
4258,070403000,Tempe School District,5211,070403110,Frank Elementary School,82%,695,,
4258,070403000,Tempe School District,5228,070403130,Fuller Elementary School,49%,565,,
4258,070403000,Tempe School District,5230,070403143,Gililland Middle School,85%,1042,,
4258,070403000,Tempe School District,5215,070403115,Holdeman Elementary School,82%,632,,
4258,070403000,Tempe School District,5219,070403120,Hudson Elementary School,69%,382,,
4258,070403000,Tempe School District,5216,070403117,Laird Elementary School,82%,516,,
4258,070403000,Tempe School District,5224,070403126,Nevitt Elementary School,88%,697,,
4258,070403000,Tempe School District,5227,070403129,Rover Elementary School,45%,564,,
4258,070403000,Tempe School District,5220,070403121,Scales Technology Academy,78%,648,,
4258,070403000,Tempe School District,81057,070403161,Ward Traditional Academy,23%,489,,
4258,070403000,Tempe School District,5225,070403127,Wood School,81%,660,,
4287,070513000,Tempe Union High School District,5446,070513093,Marcos De Niza High School,31%,1975,,
4287,070513000,Tempe Union High School District,5445,070513092,Mcclintock High School,33%,1979,,
4287,070513000,Tempe Union High School District,5444,070513091,Tempe High School,64%,1602,,
4219,050204000,Thatcher Unified District,4886,050204100,Jack Daley Primary School,45%,400,,
4219,050204000,Thatcher Unified District,4887,050204101,Thatcher Elementary School,47%,352,,
4219,050204000,Thatcher Unified District,4889,050204200,Thatcher High School,24%,402,,
4219,050204000,Thatcher Unified District,4888,050204102,Thatcher Middle School,35%,341,,
6355,108722000,"The Charter Foundation, Inc.",6063,108722001,AmeriSchools Academy - Camelback,83%,207,,
7332,072135000,THE NEW FOUNDATION,7333,072135001,THE NEW FOUNDATION,>=90%,30,,
80200,072711000,"Therapeutic Residences for Youth, Inc.",80201,072711001,Blume House,*,*,,
80200,072711000,"Therapeutic Residences for Youth, Inc.",80202,072711002,Cambell House,*,*,,
80200,072711000,"Therapeutic Residences for Youth, Inc.",80203,072711003,Madison House,*,*,,
4264,070417000,Tolleson Elementary District,10869,070417102,Arizona Desert Elementary School,79%,403,,
4264,070417000,Tolleson Elementary District,87526,070417104,Desert Oasis Elementary School,75%,797,,
4264,070417000,Tolleson Elementary District,6240,070417101,Porfirio H. Gonzales Elementary School,83%,919,,
4264,070417000,Tolleson Elementary District,79402,070417103,Sheely Farms Elementary School,73%,877,,
4288,070514000,Tolleson Union High School District,85810,070514204,Copper Canyon High School,76%,1751,,
4288,070514000,Tolleson Union High School District,80051,070514203,La Joya Community High School,68%,1754,,
4288,070514000,Tolleson Union High School District,89908,070514205,Sierra Linda High School,75%,1561,,
4288,070514000,Tolleson Union High School District,5452,070514201,Tolleson Union High School,67%,2116,,
4288,070514000,Tolleson Union High School District,5453,070514202,Westview High School,51%,2576,,
4450,110422000,Toltec Elementary District,5945,110422101,Toltec Elementary School,84%,501,,
4450,110422000,Toltec Elementary District,80312,110422102,Toltec Elementary School - Closed,83%,719,,
4168,020201000,Tombstone Unified District,4749,020201101,Huachuca City School,76%,539,,
4168,020201000,Tombstone Unified District,4751,020201207,Tombstone High School,52%,514,,
4168,020201000,Tombstone Unified District,4750,020201102,Walter J Meyer School,60-64%,47,,
8577,034001000,Tonalea Day School,80405,033904005,Tonalea School,95-97%,197,,
4215,040333000,Tonto Basin Elementary District,4877,040333101,Tonto Basin Elementary,80-84%,83,,
4376,080412000,Topock Elementary District,5581,080412012,Topock Elementary School,80-84%,148,,
8578,034002000,Tuba City Boarding School,80411,033904007,Tuba City Boarding School,82%,1264,,
4197,030215000,Tuba City Unified District,4834,030215111,Dzil Libei Elementary School,60-64%,89,,
4197,030215000,Tuba City Unified District,4836,030215120,Eagles Nest Intermediate School,61%,276,,
4197,030215000,Tuba City Unified District,4835,030215112,Gap Primary School,50-59%,33,,
4197,030215000,Tuba City Unified District,78916,030215140,Tuba City Alternative School,40-49%,36,,
4197,030215000,Tuba City Unified District,4838,030215240,Tuba City High School,46%,764,,
4197,030215000,Tuba City Unified District,4837,030215130,Tuba City Junior High School,61%,291,,
4197,030215000,Tuba City Unified District,4833,030215110,Tuba City Primary School,60%,357,,
79979,108714000,"Tucson International Academy, Inc.",90044,108714103,TIA East,65-69%,54,,
79979,108714000,"Tucson International Academy, Inc.",90045,108714104,TIA West,80-84%,147,,
79979,108714000,"Tucson International Academy, Inc.",79980,108714101,Tucson International Academy,80-84%,158,,
79979,108714000,"Tucson International Academy, Inc.",84297,108714102,Tucson International Academy Midvale,55-59%,64,,
9800,102255000,Tucson Metropolitan Ministry,80209,102701001,Childrens Village I,*,*,,
9800,102255000,Tucson Metropolitan Ministry,80210,102701002,Childrens Village II,*,*,,
9800,102255000,Tucson Metropolitan Ministry,80211,102701003,Childrens Village III,*,*,,
9800,102255000,Tucson Metropolitan Ministry,80212,102701004,Childrens Village IV,*,*,,
9800,102255000,Tucson Metropolitan Ministry,80213,102701005,Childrens Village V,*,*,,
9800,102255000,Tucson Metropolitan Ministry,84657,102701006,Childrens Village VI,*,*,,
9800,102255000,Tucson Metropolitan Ministry,9804,102255043,Childrens Village VII-Shelter,*,*,,
85448,108720000,Tucson Small School Project,85451,108720201,City High School,50-54%,187,,
4403,100201000,Tucson Unified District,5750,100201555,Alice Vail Middle School,78%,706,,
4403,100201000,Tucson Unified District,5685,100201238,Anna Henry Elementary School,61%,304,,
4403,100201000,Tucson Unified District,5694,100201277,Anna Lawrence Intermediate School,96%,300,,
4403,100201000,Tucson Unified District,5693,100201275,Annie Kellond Elementary School,64%,470,,
4403,100201000,Tucson Unified District,5659,100201125,Blenman Elementary School,81%,500,,
4403,100201000,Tucson Unified District,5660,100201128,Bloom Elementary,51%,348,,
4403,100201000,Tucson Unified District,5661,100201131,Bonillas Elementary Basic Curriculum Magnet School,78%,445,,
4403,100201000,Tucson Unified District,5738,100201510,Booth-Fickett Math/Science Magnet School,69%,1140,,
4403,100201000,Tucson Unified District,5663,100201140,Borman Elementary School,35%,495,,
4403,100201000,Tucson Unified District,5664,100201143,Borton Primary Magnet School,55%,366,,
4403,100201000,Tucson Unified District,5665,100201149,Brichta Elementary School,72%,399,,
4403,100201000,Tucson Unified District,5715,100201371,C E Rose Elementary School,88%,584,,
4403,100201000,Tucson Unified District,5666,100201161,Carrillo Intermediate Magnet School,76%,322,,
4403,100201000,Tucson Unified District,5736,100201503,Carson Middle School,76%,501,,
4403,100201000,Tucson Unified District,5756,100201610,Catalina High Magnet School,77%,1223,,
4403,100201000,Tucson Unified District,5667,100201167,Cavett Elementary School,97%,316,,
