Sponsor EntityID,Sponsor CTDS,Sponsor Name,Site EntityID,Site CTDS,Site Name,Percent Eligible for Meals,Total Enrolled as of Last Day in October
4487,130406000,Cottonwood-Oak Creek Elementary District,6123,130406101,Cottonwood Elementary School,81%,464
4487,130406000,Cottonwood-Oak Creek Elementary District,6124,130406102,Cottonwood Middle School,69%,582
4487,130406000,Cottonwood-Oak Creek Elementary District,6126,130406104,Dr Daniel Bright Elementary School,81%,477
4487,130406000,Cottonwood-Oak Creek Elementary District,90934,130406706,Mountain View Preparatory School,52%,366
4487,130406000,Cottonwood-Oak Creek Elementary District,10856,138654001,New Visions Academy,75-79%,59
4487,130406000,Cottonwood-Oak Creek Elementary District,6125,130406103,Oak Creek Elementary School,73%,247
90331,108505000,CPLC Community Schools dba Hiaki High School,87412,108505001,Hiaki High School,80-84%,63
80032,108793000,CPLC Community Schools dba Toltecalli High School,80033,108793201,Toltecali High School,>=98%,111
4501,140413000,Crane Elementary District,78935,140413107,Centennial Middle School,69%,704
4501,140413000,Crane Elementary District,6172,140413103,Crane Middle School,70%,762
4501,140413000,Crane Elementary District,85833,140413108,Gary A. Knox Elementary School,76%,732
4501,140413000,Crane Elementary District,6174,140413105,H L Suverkrup Elementary School,70%,484
4501,140413000,Crane Elementary District,89582,140413130,Mesquite Elementary,47%,678
4501,140413000,Crane Elementary District,6168,140413101,Pueblo Elementary School,68%,681
4501,140413000,Crane Elementary District,6169,140413102,Rancho Viejo Elementary School,82%,411
4501,140413000,Crane Elementary District,6173,140413104,Ronald Reagan Fundamental School,66%,706
4501,140413000,Crane Elementary District,85834,140413109,Salida Del Sol Elementary,72%,635
4501,140413000,Crane Elementary District,6175,140413106,Valley Horizon Elementary School,74%,596
4263,070414000,Creighton Elementary District,5289,070414180,Biltmore Preparatory Academy,48%,392
4263,070414000,Creighton Elementary District,80050,078524001,Career Success School - Sage Campus,69%,232
4263,070414000,Creighton Elementary District,5283,070414110,Creighton Elementary School,95%,824
4263,070414000,Creighton Elementary District,79285,070414190,Excelencia School,95%,918
4263,070414000,Creighton Elementary District,6023,070414120,Gateway School,94%,761
4263,070414000,Creighton Elementary District,5284,070414130,Larry C Kennedy School,92%,753
4263,070414000,Creighton Elementary District,5285,070414140,Loma Linda Elementary School,92%,762
4263,070414000,Creighton Elementary District,5287,070414160,Monte Vista Elementary School,93%,882
4263,070414000,Creighton Elementary District,5288,070414170,Papago School,91%,945
4263,070414000,Creighton Elementary District,87058,072190002,The ACES-East,55-59%,178
4263,070414000,Creighton Elementary District,5286,070414150,William T Machan Elementary School,97%,609
80235,072702000,"Crisis Nursery, Inc.",80236,072702001,"Crisis Nursery, Inc.",>=90%,36
79049,108666000,Daisy Education Corporation dba Sonoran Science Academy,79127,108666001,Sonoran Science Academy - Tucson,29%,794
90332,078569000,Daisy Education Corporation dba Sonoran Science Academy - Ahwatukee,89856,078569001,Sonoran Science Academy - Ahwatukee,45-49%,151
89914,108502000,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,108502101,Sonoran Science Academy - Phoenix,96%,266
4246,070297000,Deer Valley Unified District,78922,070297137,Anthem School,18%,857
4246,070297000,Deer Valley Unified District,5154,070297127,Arrowhead Elementary School,27%,615
4246,070297000,Deer Valley Unified District,5162,070297224,Barry Goldwater High School,49%,1967
4246,070297000,Deer Valley Unified District,5151,070297122,Bellair Elementary School,48%,493
4246,070297000,Deer Valley Unified District,85850,070297245,Boulder Creek High School,17%,2471
4246,070297000,Deer Valley Unified District,88399,070297148,Canyon Springs,30%,824
4246,070297000,Deer Valley Unified District,5146,070297115,Constitution Elementary School,82%,606
4246,070297000,Deer Valley Unified District,5160,070297134,Copper Creek Elementary,15%,823
4246,070297000,Deer Valley Unified District,5161,070297219,Deer Valley High School,37%,1922
4246,070297000,Deer Valley Unified District,5142,070297111,Deer Valley Middle School,67%,700
4246,070297000,Deer Valley Unified District,5159,070297132,Desert Mountain School,27%,849
4246,070297000,Deer Valley Unified District,5156,070297129,Desert Sage Elementary School,30%,625
4246,070297000,Deer Valley Unified District,5150,070297121,Desert Sky Middle School,51%,696
4246,070297000,Deer Valley Unified District,5148,070297118,Desert Winds Elementary School,60%,507
4246,070297000,Deer Valley Unified District,85851,070297146,Diamond Canyon Elementary,15%,1043
4246,070297000,Deer Valley Unified District,5157,070297130,Esperanza Elementary School,55%,436
4246,070297000,Deer Valley Unified District,80318,070297142,Gavilan Peak Elementary,16%,836
4246,070297000,Deer Valley Unified District,5152,070297123,Greenbrier Elementary School,25%,432
4246,070297000,Deer Valley Unified District,78921,070297136,Highland Lakes School,22%,1092
4246,070297000,Deer Valley Unified District,5155,070297128,Hillcrest Middle School,15%,1047
4246,070297000,Deer Valley Unified District,5158,070297131,Las Brisas Elementary School,18%,825
4246,070297000,Deer Valley Unified District,79290,070297138,Legend Springs Elementary,15%,652
4246,070297000,Deer Valley Unified District,5149,070297120,Mirage Elementary School,57%,478
4246,070297000,Deer Valley Unified District,5163,070297233,Mountain Ridge High School,13%,2263
4246,070297000,Deer Valley Unified District,5153,070297125,Mountain Shadows Elementary School,47%,468
4246,070297000,Deer Valley Unified District,5144,070297113,New River Elementary School,36%,278
4246,070297000,Deer Valley Unified District,89953,070297149,Norterra Canyon K-8,20%,1067
4246,070297000,Deer Valley Unified District,5145,070297114,Park Meadows Elementary School,55%,574
4246,070297000,Deer Valley Unified District,6016,070297135,Paseo Hills Elementary,56%,986
4246,070297000,Deer Valley Unified District,80317,070297241,Sandra Day O'Connor High School,15%,2612
4246,070297000,Deer Valley Unified District,79574,070297139,Sierra Verde Elementary,20%,889
4246,070297000,Deer Valley Unified District,79573,070297140,Stetson Hills Elementary,20%,1063
4246,070297000,Deer Valley Unified District,5147,070297117,Sunrise Elementary School,77%,536
4246,070297000,Deer Valley Unified District,81017,070297144,Sunset Ridge Elementary,16%,1063
4246,070297000,Deer Valley Unified District,81016,070297143,Terramar Elementary,19%,814
4246,070297000,Deer Valley Unified District,5143,070297112,Village Meadows Elementary School,80%,542
4246,070297000,Deer Valley Unified District,87528,070297147,West Wing Elementary,12%,1088
9693,094003000,Dennehotso Boarding School,80377,033904011,Dennehotso Boarding School,85-89%,174
81099,078621000,Desert Heights Charter Schools,78950,078621101,Desert Heights Charter School,42%,831
6258,048701000,"Destiny School, Inc.",10807,048701001,Destiny School,79%,304
7295,072102000,Devereux Arizona,7296,072102001,Devereux,85-89%,61
7295,072102000,Devereux Arizona,85815,072102008,Eugie 5 Group Home,30-34%,100
7295,072102000,Devereux Arizona,85809,072102003,Valor Group Home,*,*
80274,094016000,"Dilcon Community School, Inc.",80275,014012006,"Dilcon Community School, Inc.",85-89%,132
6357,058703000,Discovery Plus Academy,4898,058703001,Discovery Plus Academy,60-64%,117
4174,020227000,Douglas Unified District,4765,020227102,Clawson School,84%,358
4174,020227000,Douglas Unified District,4773,020227210,Douglas High School,80%,1307
4174,020227000,Douglas Unified District,4767,020227105,Faras Elementary School,85-89%,196
4174,020227000,Douglas Unified District,4766,020227104,Joe Carlson Elementary School,93%,399
4174,020227000,Douglas Unified District,4771,020227109,Paul H Huber Jr High School,80%,487
4174,020227000,Douglas Unified District,4770,020227108,Ray Borane Middle School,94%,429
4174,020227000,Douglas Unified District,4768,020227106,Sarah Marley School,>=98%,270
4174,020227000,Douglas Unified District,4769,020227107,Stevenson Elementary School,79%,467
4228,060202000,Duncan Unified District,4902,060202102,Duncan Elementary,59%,239
4228,060202000,Duncan Unified District,4903,060202203,Duncan High School,35-39%,126
4243,070289000,Dysart Unified District,81111,070289111,Ashton Ranch Elementary School,44%,1075
4243,070289000,Dysart Unified District,89600,070289724,Canyon Ridge School,27%,946
4243,070289000,Dysart Unified District,81112,070289112,Cimarron Springs Elementary,43%,926
4243,070289000,Dysart Unified District,80052,070289709,Countryside Elementary School,50%,872
4243,070289000,Dysart Unified District,89822,070289126,Desert Moon School,59%,385
4243,070289000,Dysart Unified District,5128,070289101,Dysart Elementary School,73%,989
4243,070289000,Dysart Unified District,5133,070289205,Dysart High School,64%,1678
4243,070289000,Dysart Unified District,5129,070289102,El Mirage School,67%,951
4243,070289000,Dysart Unified District,5132,070289106,Kingswood Elementary School,58%,744
4243,070289000,Dysart Unified District,5130,070289703,Luke Elementary School,68%,802
4243,070289000,Dysart Unified District,84683,070289116,Marley Park Elementary,30%,1103
4243,070289000,Dysart Unified District,89604,070289123,Mountain View,30%,1248
4243,070289000,Dysart Unified District,88416,070289122,Parkview Elementary,53%,767
4243,070289000,Dysart Unified District,87621,070289119,Rancho Gabriela,32%,1178
4243,070289000,Dysart Unified District,89821,070289127,Riverview School,81%,1035
4243,070289000,Dysart Unified District,90134,070289225,Shadow Ridge High School,31%,1307
4243,070289000,Dysart Unified District,88414,070289120,Sonoran Heights Elementary,21%,903
4243,070289000,Dysart Unified District,87620,070289118,Sunset Hills Elementary,34%,1177
4243,070289000,Dysart Unified District,5131,070289104,Surprise Elementary School,77%,960
4243,070289000,Dysart Unified District,84684,070289117,Thompson Ranch Elementary,83%,1006
4243,070289000,Dysart Unified District,88417,070289220,Valley Vista High School,50%,2436
4243,070289000,Dysart Unified District,79632,070289708,West Point Elementary School,45%,835
4243,070289000,Dysart Unified District,88415,070289121,Western Peaks Elementary,39%,798
4243,070289000,Dysart Unified District,81113,070289210,Willow Canyon High School,35%,2075
91170,078202000,"EAGLE College Prep II, Inc. dba EAGLE College Prep Harmony",91171,078202001,EAGLE College Prep Harmony,50-54%,148
89850,078541000,"EAGLE South Mountain Charter, Inc.",89851,078541101,EAGLE College Prep,47%,597
87401,078509000,"East Mesa Charter Elementary School, Inc.",87402,078509101,Imagine East Mesa Elementary,54%,685
90506,108506000,Ed Ahead,90507,108506101,Academy Adventures Midtown,85-89%,92
79981,078971000,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",79982,078971001,Arizona Conservatory for Arts and Academics,35-39%,67
79981,078971000,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",90349,078971002,Arizona Conservatory for Arts and Academics Middle School,35-39%,51
81043,078740000,"Edkey, Inc. - Redwood Academy",79263,078740101,Sequoia Redwood Charter School,50-54%,173
6446,078915000,"Edkey, Inc. - Sequoia Charter School",90350,078916003,Sequoia Academics and Arts Charter School,70-74%,80
6446,078915000,"Edkey, Inc. - Sequoia Charter School",78962,078916001,Sequoia Academics and Arts Elementary Charter School,90-94%,189
6446,078915000,"Edkey, Inc. - Sequoia Charter School",79697,078915005,Sequoia Charter Elementary School,86%,486
6446,078915000,"Edkey, Inc. - Sequoia Charter School",90377,078246002,Sequoia Pathway Academy,47%,898
6446,078915000,"Edkey, Inc. - Sequoia Charter School",79219,078744001,Sequoia School for the Deaf and Hard of Hearing,60-64%,73
6446,078915000,"Edkey, Inc. - Sequoia Charter School",10849,078915001,Sequoia Secondary School,79%,445
81052,138705000,"Edkey, Inc. - Sequoia Ranch School",89920,138705003,Children First Academy - Phoenix,>=98%,248
79211,078917000,"Edkey, Inc. - Sequoia Village School",10848,078917001,Sequoia Village School,72%,262
81123,108717000,"Educational Impact, Inc.",81124,108717101,Academy Adventures Primary School,>=95%,95
81123,108717000,"Educational Impact, Inc.",87415,108717102,Adventure School,65-69%,88
4341,078717000,"EduPreneurship, Inc.",10752,078717102,EduPreneurship Student Center (ESC) Phoenix,90-94%,87
4185,020412000,Elfrida Elementary District,4795,020412101,Elfrida Elementary School,80-84%,112
4448,110411000,Eloy Elementary District,5940,110411103,Curiel School,94%,461
4448,110411000,Eloy Elementary District,5941,110411104,Eloy Intermediate School,94%,330
4448,110411000,Eloy Elementary District,5942,110411105,Eloy Junior High School,91%,255
6375,078664000,"Employ-Ability Unlimited, Inc.",5495,078664001,Copper Canyon Academy,71%,256
91277,078401000,Empower College Prep,91783,078401001,Empower College Prep,90-94%,80
87336,078505000,Esperanza Community Collegial Academy,87337,078505201,Esperanza Community Collegial Academy,90-94%,47
4335,078711000,Espiritu Community Development Corp.,85887,078711005,Esperanza Montessori Academy,88%,260
4335,078711000,Espiritu Community Development Corp.,5507,078711001,NFL YET College Prep Academy,92%,281
4335,078711000,Espiritu Community Development Corp.,85886,078103001,Reyes Maria Ruiz Leadership Academy,90-94%,174
79214,078901000,"Excalibur Charter Schools, Inc.",81173,078901003,Avalon Elementary,88%,354
79214,078901000,"Excalibur Charter Schools, Inc.",10339,078901001,Excalibur Charter School,50-59%,26
88452,099104000,First Mesa Elementary School,80145,093906004,First Mesa Elementary,70-74%,136
78783,078785000,"Fit Kids, Inc. dba Champion Schools",78820,078785101,Champion Schools,93%,525
4192,030201000,Flagstaff Unified District,4811,030201117,Charles W Sechrist Elementary School,24%,465
4192,030201000,Flagstaff Unified District,4820,030201282,Coconino High School,36%,1381
4192,030201000,Flagstaff Unified District,90766,030201285,Continental Project,70-79%,11
4192,030201000,Flagstaff Unified District,4807,030201113,Eva Marshall Elementary School,51%,575
4192,030201000,Flagstaff Unified District,4819,030201281,Flagstaff High School,31%,1497
4192,030201000,Flagstaff Unified District,4812,030201118,John Q Thomas Elementary School,68%,480
4192,030201000,Flagstaff Unified District,4814,030201120,Leupp Public School,90-94%,118
4192,030201000,Flagstaff Unified District,4806,030201112,Lura Kinsey Elementary School,80%,374
4192,030201000,Flagstaff Unified District,4804,030201110,Manuel DeMiguel Elementary School,25%,649
4192,030201000,Flagstaff Unified District,4817,030201124,Mount Elden Middle School,50%,803
4192,030201000,Flagstaff Unified District,90191,030201126,Sinagua Middle School,52%,937
4192,030201000,Flagstaff Unified District,4805,030201111,Sturgeon Cromer Elementary School,49%,692
4192,030201000,Flagstaff Unified District,4803,030201066,Summit High School,60-64%,133
4192,030201000,Flagstaff Unified District,4815,030201122,Thomas M Knoles Elementary School,34%,635
4192,030201000,Flagstaff Unified District,4808,030201114,W F Killip Elementary School,75%,483
4192,030201000,Flagstaff Unified District,79665,030201121,Weitzel's Puente de Hozho Bilingual Magnet School,48%,376
4300,078608000,"Florence Crittenton Services of Arizona, Inc.",5466,078608001,Girls Leadership Academy of Arizona,85-89%,103
4437,110201000,Florence Unified School District,88400,110201105,Anthem Elementary School,53%,928
4437,110201000,Florence Unified School District,89587,110201106,Circle Cross Ranch K8 School,59%,862
4437,110201000,Florence Unified School District,85853,110201103,Copper Basin,56%,789
4437,110201000,Florence Unified School District,5897,110201201,Florence High School,45%,739
4437,110201000,Florence Unified School District,5895,110201101,Florence K-8,59%,796
4437,110201000,Florence Unified School District,89858,110201107,Magma Ranch K8 School,75%,771
4437,110201000,Florence Unified School District,90309,110201202,Poston Butte High School,49%,1756
4437,110201000,Florence Unified School District,87537,110201104,Skyline Ranch Elementary School,61%,734
4437,110201000,Florence Unified School District,79415,110201102,Walker Butte K-8,60%,933
4405,100208000,Flowing Wells Unified District,5784,100208110,Centennial Elementary School,80%,460
4405,100208000,Flowing Wells Unified District,5791,100208210,Flowing Wells High School,60%,1709
4405,100208000,Flowing Wells Unified District,5790,100208170,Flowing Wells Junior High School,76%,854
4405,100208000,Flowing Wells Unified District,5785,100208120,Homer Davis Elementary School,84%,478
4405,100208000,Flowing Wells Unified District,5787,100208140,J Robert Hendricks Elementary School,62%,520
4405,100208000,Flowing Wells Unified District,5788,100208150,Laguna Elementary School,87%,516
4405,100208000,Flowing Wells Unified District,5789,100208160,Robert Richardson Elementary School,50%,472
4405,100208000,Flowing Wells Unified District,6054,100208020,Sentinel Peak High School,70-74%,86
4405,100208000,Flowing Wells Unified District,5786,100208130,Walter Douglas Elementary School,87%,710
4167,020100000,Fort Huachuca Accommodation District,4747,020100102,Colonel Johnston Elementary School,45%,358
4167,020100000,Fort Huachuca Accommodation District,4748,020100103,Colonel Smith Middle School,27%,312
4167,020100000,Fort Huachuca Accommodation District,5982,020100101,General Myer Elementary School,34%,344
4221,050207000,Fort Thomas Unified District,4892,050207101,Fort Thomas Elementary School,89%,326
4221,050207000,Fort Thomas Unified District,4893,050207202,Fort Thomas High School,84%,204
4221,050207000,Fort Thomas Unified District,90064,050207701,Mt. Turnbull Academy,>=90%,27
79973,098750000,"Founding Fathers Academies, Inc",79974,098750001,Jefferson Academy of Advanced Learning,60-64%,178
4247,070298000,Fountain Hills Unified District,5167,070298205,Fountain Hills High School,40-44%,124
4247,070298000,Fountain Hills Unified District,5166,070298104,Fountain Hills Middle School,47%,312
4247,070298000,Fountain Hills Unified District,5165,070298102,McDowell Mountain Elementary School,40%,304
4273,070445000,Fowler Elementary District,5351,070445101,Fowler Elementary School,96%,662
4273,070445000,Fowler Elementary District,5353,070445103,Santa Maria Middle School,84%,728
4273,070445000,Fowler Elementary District,80315,070445104,Sun Canyon School,80%,689
4273,070445000,Fowler Elementary District,5352,070445102,Sunridge Elementary School,91%,720
4273,070445000,Fowler Elementary District,87521,070445107,Tuscano Elementary School,79%,721
4273,070445000,Fowler Elementary District,80915,070445105,Western Valley Elementary School,86%,683
4273,070445000,Fowler Elementary District,80916,070445106,Western Valley Middle School,85%,831
4195,030206000,Fredonia-Moccasin Unified District,4826,030206101,Fredonia Elementary School,75%,261
4303,078611000,"Friendly House, Inc.",6036,078611001,Friendly House Academia Del Pueblo Elem,>=99%,356
4505,140432000,Gadsden Elementary District,6187,140432105,Arizona Desert Elementary School,97%,755
4505,140432000,Gadsden Elementary District,79724,140432106,Cesar Chavez Elementary,96%,794
4505,140432000,Gadsden Elementary District,81096,140432108,Desert View Elementary,97%,775
4505,140432000,Gadsden Elementary District,81106,140432109,Ed Pastor Elementary 4,>=98%,270
4505,140432000,Gadsden Elementary District,6183,140432101,Gadsden Elementary School,97%,567
4505,140432000,Gadsden Elementary District,6184,140432102,Rio Colorado Elementary School,>=99%,889
4505,140432000,Gadsden Elementary District,6185,140432103,San Luis Middle School,>=99%,670
4505,140432000,Gadsden Elementary District,81105,140432107,Southwest Jr. High School,94%,695
4157,010220000,Ganado Unified School District,4725,010220101,Ganado Elementary School,87%,388
4157,010220000,Ganado Unified School District,4728,010220204,Ganado High School,82%,545
4157,010220000,Ganado Unified School District,4726,010220102,Ganado Intermediate School,86%,300
4157,010220000,Ganado Unified School District,4727,010220103,Ganado Middle School,90%,250
85892,102707000,Gap Ministries,87531,102707013,Splash 10,*,*
85892,102707000,Gap Ministries,91247,102707014,Splash 11,>80%,14
85892,102707000,Gap Ministries,85902,102707011,Splash House,>80%,12
85892,102707000,Gap Ministries,85894,102707003,Splash House 2,>80%,10
85892,102707000,Gap Ministries,85895,102707004,Splash House 3,*,*
85892,102707000,Gap Ministries,85896,102707005,Splash House 4,>80%,16
85892,102707000,Gap Ministries,85897,102707006,Splash House 5,>80%,12
85892,102707000,Gap Ministries,85898,102707007,Splash House 6,*,*
85892,102707000,Gap Ministries,85899,102707008,Splash House 7,>80%,10
85892,102707000,Gap Ministries,85900,102707009,Splash House 8,>80%,11
85892,102707000,Gap Ministries,85901,102707010,Splash House 9,>80%,14
90884,078585000,"George Gervin Youth Center, Inc.",91712,078585001,George Gervin Prep Academy,>=98%,135
4238,070224000,Gila Bend Unified District,5018,070224001,Gila Bend Elementary,75%,429
80406,073901000,Gila Crossing Community School,80407,073901001,Gila Crossing Community School,95%,559
4239,070241000,Gilbert Unified District,79181,070241161,Ashland Elementary,17%,876
4239,070241000,Gilbert Unified District,79630,070241162,Augusta Ranch Elementary,25%,1061
4239,070241000,Gilbert Unified District,79145,070241160,Boulder Creek Elementary,39%,700
4239,070241000,Gilbert Unified District,5030,070241147,Burk Elementary School,52%,513
4239,070241000,Gilbert Unified District,90124,070241214,Campo Verde High School,16%,2016
4239,070241000,Gilbert Unified District,79829,070241163,Canyon Rim Elementary,36%,1028
4239,070241000,Gilbert Unified District,79144,070241159,Carol Rae Ranch Elementary,23%,671
4239,070241000,Gilbert Unified District,89921,138705004,Children First Academy - Tempe,>=98%,221
4239,070241000,Gilbert Unified District,79823,070241213,Desert Ridge High,27%,2624
4239,070241000,Gilbert Unified District,79629,070241124,Desert Ridge Jr. High,30%,1341
4239,070241000,Gilbert Unified District,5038,070241156,Finley Farms Elementary,26%,828
4239,070241000,Gilbert Unified District,81146,070241233,Gilbert Classical Academy - Closed,9%,388
4239,070241000,Gilbert Unified District,5023,070241140,Gilbert Elementary School,46%,644
4239,070241000,Gilbert Unified District,5039,070241210,Gilbert High School,25%,2541
4239,070241000,Gilbert Unified District,5020,070241120,Gilbert Junior High School,47%,668
4239,070241000,Gilbert Unified District,5024,070241141,Greenfield Elementary School,11%,752
4239,070241000,Gilbert Unified District,5022,070241122,Greenfield Junior High School,21%,968
4239,070241000,Gilbert Unified District,5033,070241150,Harris Elementary School,78%,548
4239,070241000,Gilbert Unified District,5040,070241211,Highland High School,15%,2969
4239,070241000,Gilbert Unified District,6006,070241123,Highland Jr High School,25%,1602
4239,070241000,Gilbert Unified District,88401,070241166,Highland Park Elementary,18%,925
4239,070241000,Gilbert Unified District,5029,070241146,Houston Elementary School,41%,546
4239,070241000,Gilbert Unified District,5028,070241145,Islands Elementary School,36%,637
4239,070241000,Gilbert Unified District,87533,070241165,Meridian,27%,1021
4239,070241000,Gilbert Unified District,5032,070241149,Mesquite Elementary School,29%,689
4239,070241000,Gilbert Unified District,6007,070241212,Mesquite High School,28%,2029
4239,070241000,Gilbert Unified District,5021,070241121,Mesquite Jr High School,31%,772
4239,070241000,Gilbert Unified District,5026,070241143,Neely Traditional Academy,12%,833
4239,070241000,Gilbert Unified District,78918,070241157,Oak Tree Elementary,49%,629
4239,070241000,Gilbert Unified District,5025,070241142,Patterson Elementary School,30%,646
4239,070241000,Gilbert Unified District,5027,070241144,Pioneer Elementary School,31%,531
4239,070241000,Gilbert Unified District,5034,070241151,Playa del Rey Elementary School,37%,586
4239,070241000,Gilbert Unified District,89594,070241167,Quartz Hill Elementary,13%,754
4239,070241000,Gilbert Unified District,78919,070241158,Settlers Point Elementary,24%,715
4239,070241000,Gilbert Unified District,5036,070241154,Sonoma Ranch Elementary School,27%,562
4239,070241000,Gilbert Unified District,85847,070241125,South Valley Jr. High,18%,1248
4239,070241000,Gilbert Unified District,81145,070241164,Spectrum Elementary,19%,767
4239,070241000,Gilbert Unified District,5037,070241155,Superstition Springs Elementary,39%,747
4239,070241000,Gilbert Unified District,5035,070241152,Towne Meadows Elementary School,24%,729
4239,070241000,Gilbert Unified District,5031,070241148,Val Vista Lakes Elementary School,24%,589
4271,070440000,Glendale Elementary District,5340,070440109,Bicentennial North School,88%,819
4271,070440000,Glendale Elementary District,5343,070440112,Bicentennial South School,88%,692
4271,070440000,Glendale Elementary District,5342,070440111,Challenger Middle School,92%,692
4271,070440000,Glendale Elementary District,79782,070440115,Coyote Ridge,82%,940
4271,070440000,Glendale Elementary District,5345,070440114,Desert Garden Elementary School,89%,840
4271,070440000,Glendale Elementary District,79815,070440116,Desert Spirit,88%,879
4271,070440000,Glendale Elementary District,5344,070440113,Discovery School,84%,759
4271,070440000,Glendale Elementary District,5337,070440106,Don Mensendick School,91%,933
4271,070440000,Glendale Elementary District,5339,070440108,Glendale American School,81%,806
4271,070440000,Glendale Elementary District,5332,070440101,Glendale Landmark Middle School,92%,830
4271,070440000,Glendale Elementary District,5338,070440107,Glenn F Burton School,95%,775
4271,070440000,Glendale Elementary District,5334,070440103,Harold W Smith School,98%,975
4271,070440000,Glendale Elementary District,5341,070440110,Horizon School,73%,833
4271,070440000,Glendale Elementary District,5333,070440102,Isaac E Imes School,92%,656
4271,070440000,Glendale Elementary District,5335,070440104,Melvin E Sine School,91%,739
4271,070440000,Glendale Elementary District,79816,070440117,Sunset Vista,83%,964
4271,070440000,Glendale Elementary District,7364,072167001,The Childrens Center for Neurodevelopmental Studies,80-89%,31
4271,070440000,Glendale Elementary District,5336,070440105,William C Jack School,91%,918
4285,070505000,Glendale Union High School District,5431,070505206,Apollo High School,61%,1898
4285,070505000,Glendale Union High School District,5429,070505204,Cortez High School,77%,1187
4285,070505000,Glendale Union High School District,5426,070505201,Glendale High School,76%,1677
4285,070505000,Glendale Union High School District,5433,070505208,Greenway High School,42%,1546
4285,070505000,Glendale Union High School District,5434,070505209,Independence High School,73%,1943
4285,070505000,Glendale Union High School District,5430,070505205,Moon Valley High School,59%,1473
4285,070505000,Glendale Union High School District,5427,070505202,Sunnyslope High School,50%,1982
4285,070505000,Glendale Union High School District,5432,070505207,Thunderbird High School,45%,1514
4285,070505000,Glendale Union High School District,5428,070505203,Washington High School,69%,1762
4208,040201000,Globe Unified District,4854,040201003,Copper Rim Elementary School,67%,739
4208,040201000,Globe Unified District,4855,040201004,Globe High School,50%,566
4208,040201000,Globe Unified District,85831,040201105,High Desert Middle School,68%,518
86874,072770000,"Grace of Serenity Living, Inc.",86875,072770001,"Grace of Serenity Living, Inc.",>80%,10
86874,072770000,"Grace of Serenity Living, Inc.",87282,072770002,Vineyard Place,*,*
79539,211015000,Graham County Juvenile Detention,79588,211015001,AOC-Graham County Juvenile Detention Center,>=95%,50
4194,030204000,Grand Canyon Unified District,4824,030204001,Grand Canyon Elementary,55%,313
9691,094001000,"Greasewood Springs Community School, Inc.",80421,014012004,Greasewood Springs Community School,87%,236
79793,033903000,Greyhills Academy,4840,033904003,Greyhills Academy High School,75%,316
6369,108726000,Ha:san Educational Services,5872,108726001,Ha:san Preparatory & Leadership School,80-84%,139
80066,072701000,Hacienda INC,80069,072701003,Hacienda De Los Angeles,>80%,20
4371,080303000,Hackberry School District,5570,080303002,Cedar Hills School,>=90%,35
79081,078998000,"Happy Valley School, Inc.",79095,078998001,Happy Valley School,16%,747
79501,148760000,"Harvest Power Community Development Group, Inc.",79513,148760101,Harvest Preparatory Academy,87%,956
79501,148760000,"Harvest Power Community Development Group, Inc.",90277,148760102,"Harvest Preparatory Academy, San Luis AZ",94%,430
4212,040241000,Hayden-Winkelman Unified District,4873,040241004,Hayden High School,70-74%,156
4212,040241000,Hayden-Winkelman Unified District,4870,040241001,Winkelman Elementary School,80-84%,149
4392,090206000,Heber-Overgaard Unified District,5623,090206102,Capps Elementary School,65-69%,110
4392,090206000,Heber-Overgaard Unified District,5625,090206201,Mogollon High School,57%,229
4392,090206000,Heber-Overgaard Unified District,6053,090206101,Mountain Meadows Primary,65-69%,159
81076,078985000,Heritage Elementary School,89624,078985103,Heritage Elementary - Williams,60-64%,85
81076,078985000,Heritage Elementary School,81077,078985101,Heritage Elementary School,68%,869
81076,078985000,Heritage Elementary School,78811,078784101,Liberty Traditional Charter School,93%,515
4248,070260000,Higley Unified School District,90315,070260108,Centennial Elementary School,21%,1105
4248,070260000,Higley Unified School District,89580,070260107,Chaparral Elementary School,23%,1152
4248,070260000,Higley Unified School District,79227,070260102,Coronado Elementary School,19%,943
4248,070260000,Higley Unified School District,88422,070260106,Cortina Elementary,19%,1156
4248,070260000,Higley Unified School District,87487,070260105,Gateway Pointe Elementary,42%,863
4248,070260000,Higley Unified School District,79374,070260201,Higley High School,25%,1627
4248,070260000,Higley Unified School District,5168,070260101,Higley Traditional Academy,27%,782
4248,070260000,Higley Unified School District,80316,070260104,Power Ranch Elementary,28%,919
4248,070260000,Higley Unified School District,79375,070260103,San Tan Elementary,26%,985
4248,070260000,Higley Unified School District,89581,070260202,Williams Field High School,21%,1514
4328,078704000,"Hillcrest Academy, Inc.",5499,078704101,Hillcrest Academy,80-84%,55
4389,090203000,Holbrook Unified District,5610,090203207,Holbrook High School,60%,752
4389,090203000,Holbrook Unified District,5609,090203106,Holbrook Junior High School,73%,371
4389,090203000,Holbrook Unified District,5607,090203102,Hulet Elementary School,74%,249
4389,090203000,Holbrook Unified District,79377,090203104,Indian Wells Elementary,94%,471
4389,090203000,Holbrook Unified District,5608,090203103,Park Elementary School,77%,313
88447,099101000,Hopi Day School,80287,093906005,Hopi Day School,75-79%,173
88449,099103000,Hopi Jr/Sr High School,87950,093906002,Hopi Jr. / Sr. High School,79%,624
