Sponsor EntityID,Sponsor CTDS,Sponsor Name,Site EntityID,Site CTDS,Site Name,Percent Eligible for Meals,Total Enrolled as of Last Day in October
4403,100201000,Tucson Unified District,5711,100201347,Roberts Elementary School - Closed,97%,381
4403,100201000,Tucson Unified District,5744,100201525,Roberts Naylor,93%,272
4403,100201000,Tucson Unified District,5712,100201351,Robins Elementary School,39%,466
4403,100201000,Tucson Unified District,5713,100201353,Robison Elementary School,86%,301
4403,100201000,Tucson Unified District,5714,100201359,Rogers Elementary School,69%,272
4403,100201000,Tucson Unified District,5716,100201377,Roskruge Bilingual Elementary School - Closed,75-79%,197
4403,100201000,Tucson Unified District,5755,100201595,Roskruge Bilingual Magnet Middle School,71%,333
4403,100201000,Tucson Unified District,5761,100201645,Sabino High School,9%,1294
4403,100201000,Tucson Unified District,5717,100201383,Safford Elementary School,89%,241
4403,100201000,Tucson Unified District,5746,100201535,Safford Engineering/Technology Magnet Middle School,85%,494
4403,100201000,Tucson Unified District,5762,100201650,Sahuaro High School,26%,1675
4403,100201000,Tucson Unified District,5689,100201257,Sam Hughes Elementary,31%,300
4403,100201000,Tucson Unified District,5763,100201655,Santa Rita High School,40%,1207
4403,100201000,Tucson Unified District,5718,100201389,Schumaker Elementary School,72%,350
4403,100201000,Tucson Unified District,5747,100201537,Secrist Middle School,43%,480
4403,100201000,Tucson Unified District,5721,100201410,Soleng Tom Elementary School,25%,551
4403,100201000,Tucson Unified District,5754,100201580,Southwest Alternative Middle School,80-84%,70
4403,100201000,Tucson Unified District,5722,100201411,Southwest Education Center,>=95%,96
4403,100201000,Tucson Unified District,6272,100201676,Teenage Parent Program - TAPP,75%,270
4403,100201000,Tucson Unified District,5724,100201417,Tolson Elementary School,82%,491
4403,100201000,Tucson Unified District,5748,100201545,Townsend Middle School,78%,466
4403,100201000,Tucson Unified District,5764,100201660,Tucson Magnet High School,52%,2974
4403,100201000,Tucson Unified District,5725,100201419,Tully Elementary Accelerated Magnet School,74%,464
4403,100201000,Tucson Unified District,5749,100201550,Utterback Middle School,79%,811
4403,100201000,Tucson Unified District,5751,100201557,Valencia Middle School,76%,792
4403,100201000,Tucson Unified District,5726,100201431,Van Buskirk Elementary School,93%,425
4403,100201000,Tucson Unified District,5727,100201433,Van Horne Elementary School - Closed,50-54%,184
4403,100201000,Tucson Unified District,5728,100201435,Vesey Elementary School,77%,774
4403,100201000,Tucson Unified District,5719,100201395,W Arthur Sewel Elementary School,58%,253
4403,100201000,Tucson Unified District,5732,100201455,W V Whitmore Elementary School,55%,327
4403,100201000,Tucson Unified District,5752,100201560,Wakefield Middle School - Closed,98%,528
4403,100201000,Tucson Unified District,5730,100201443,Wheeler Elementary School,63%,339
4403,100201000,Tucson Unified District,5734,100201467,Wrightstown Elementary - Closed,25-29%,155
80214,072704000,Tumbleweed Center for Youth,80215,072704001,Tumbleweed Group Home I,>=90%,30
80214,072704000,Tumbleweed Center for Youth,80216,072704002,Tumbleweed Group Home II,>80%,12
80214,072704000,Tumbleweed Center for Youth,80217,072704003,Tumbleweed Group Home III,*,*
80214,072704000,Tumbleweed Center for Youth,80218,072704004,Tumbleweed Group Home IV,>80%,12
4277,070462000,Union Elementary District,89592,070462103,Dos Rios Elementary,84%,896
4277,070462000,Union Elementary District,87523,070462102,Hurley Ranch Elementary,87%,809
4413,100220000,Vail Unified District,5848,100220102,Acacia Elementary School,33%,662
4413,100220000,Vail Unified District,79721,100220201,Cienega High School,17%,1995
4413,100220000,Vail Unified District,87470,100220110,Corona Foothills Middle School,29%,429
4413,100220000,Vail Unified District,79719,100220107,Cottonwood Elementary School,24%,734
4413,100220000,Vail Unified District,79720,100220108,Desert Sky Middle School,21%,699
4413,100220000,Vail Unified District,5851,100220713,Desert Willow Elementary School,23%,790
4413,100220000,Vail Unified District,87875,100220203,Empire High School,16%,972
4413,100220000,Vail Unified District,79009,100220106,Mesquite Elementary School,19%,601
4413,100220000,Vail Unified District,89575,100220112,Ocotillo Ridge Elementary,11%,653
4413,100220000,Vail Unified District,5850,100220715,Old Vail Middle School,21%,708
4413,100220000,Vail Unified District,90156,100220714,Rincon Vista Middle School,22%,434
4413,100220000,Vail Unified District,89749,100220113,Senita Valley Elementary School,22%,563
4413,100220000,Vail Unified District,80871,100220109,Sycamore Elementary School,26%,774
4190,020522000,Valley Union High School District,4800,020522201,Valley Union High School,55-59%,165
4358,078757000,"Victory High School, Inc.",78822,078757202,Victory High School - Campus,80-89%,33
4260,070406000,Washington Elementary School District,5274,070406767,Abraham Lincoln Traditional School,35%,748
4260,070406000,Washington Elementary School District,5244,070406114,Acacia Elementary School,74%,612
4260,070406000,Washington Elementary School District,5245,070406116,Alta Vista Elementary School,85%,627
4260,070406000,Washington Elementary School District,5246,070406718,Arroyo Elementary School,68%,485
4260,070406000,Washington Elementary School District,5247,070406120,Cactus Wren Elementary School,77%,438
4260,070406000,Washington Elementary School District,5248,070406122,Chaparral Elementary School,62%,571
4260,070406000,Washington Elementary School District,5249,070406124,Cholla Middle School,65%,875
4260,070406000,Washington Elementary School District,5250,070406126,Desert Foothills Middle School,50%,690
4260,070406000,Washington Elementary School District,5251,070406128,Desert View Elementary School,90%,528
4260,070406000,Washington Elementary School District,5252,070406130,Ironwood Elementary School,53%,579
4260,070406000,Washington Elementary School District,5253,070406131,John Jacobs Elementary School,62%,615
4260,070406000,Washington Elementary School District,5254,070406132,Lakeview Elementary School,80%,470
4260,070406000,Washington Elementary School District,85859,079106001,Latch School - CNP Washington ESD,64%,209
4260,070406000,Washington Elementary School District,5255,070406134,Lookout Mountain School,24%,1028
4260,070406000,Washington Elementary School District,5256,070406136,Manzanita Elementary School,76%,841
4260,070406000,Washington Elementary School District,5257,070406138,Maryland Elementary School,83%,859
4260,070406000,Washington Elementary School District,5258,070406140,Moon Mountain School,77%,811
4260,070406000,Washington Elementary School District,5259,070406141,Mountain Sky Middle School,49%,782
4260,070406000,Washington Elementary School District,5260,070406142,Mountain View Elementary School,90%,1504
4260,070406000,Washington Elementary School District,5261,070406144,Ocotillo School,82%,961
4260,070406000,Washington Elementary School District,5262,070406746,Orangewood School,76%,1009
4260,070406000,Washington Elementary School District,5263,070406148,Palo Verde Middle School,76%,984
4260,070406000,Washington Elementary School District,5264,070406150,Richard E Miller School,80%,641
4260,070406000,Washington Elementary School District,5265,070406152,Roadrunner Elementary School,85%,756
4260,070406000,Washington Elementary School District,5266,070406754,Royal Palm Middle School,74%,681
4260,070406000,Washington Elementary School District,5267,070406156,Sahuaro School,73%,625
4260,070406000,Washington Elementary School District,5268,070406160,Shaw Butte School,88%,1045
4260,070406000,Washington Elementary School District,5269,070406162,Sunburst School,56%,667
4260,070406000,Washington Elementary School District,5271,070406164,Sunnyslope Elementary School,91%,867
4260,070406000,Washington Elementary School District,5272,070406165,Sunset School,70%,526
4260,070406000,Washington Elementary School District,5270,070406763,Sweetwater School,60%,543
4260,070406000,Washington Elementary School District,5273,070406166,Tumbleweed Elementary School,70%,555
4260,070406000,Washington Elementary School District,5275,070406168,Washington Elementary School,89%,1067
4504,140424000,Wellton Elementary District,6182,140424101,Wellton Elementary School,75%,411
4512,150419000,Wenden Elementary District,6200,150419101,Wenden Elementary School,85-89%,102
79497,078935000,"West Gilbert Charter Elementary School, Inc.",79508,078935102,Imagine West Gilbert Elementary,28%,508
79990,078974000,"West Gilbert Charter Middle School, Inc.",79991,078974101,Imagine West Gilbert Middle,30-34%,102
90036,078548000,"West Valley Arts and Technology Academy, Inc.",90037,078548101,Riverbend Prep,72%,304
4394,090220000,Whiteriver Unified District,5637,090220204,Alchesay High School,84%,705
4394,090220000,Whiteriver Unified District,5635,090220103,Canyon Day Junior High School,87%,226
4394,090220000,Whiteriver Unified District,5636,090220106,Cradleboard School,79%,352
4394,090220000,Whiteriver Unified District,79698,090220107,Seven Mile School,92%,461
4394,090220000,Whiteriver Unified District,5633,090220101,Whiteriver Elementary,87%,512
4236,070209000,Wickenburg Unified District,89676,070209104,Festival Foothills Elementary School,35-39%,167
4236,070209000,Wickenburg Unified District,6001,070209702,Hassayampa Elementary School,62%,450
4236,070209000,Wickenburg Unified District,4986,070209703,Vulture Peak Middle School,52%,295
4236,070209000,Wickenburg Unified District,4987,070209201,Wickenburg High School,42%,718
80222,014010000,Wide Ruins Community School,80223,014012003,Wide Ruins Community School,85-89%,119
88227,108729000,Wildcat Secondary School,88228,108729101,Wildcat School,85-89%,104
4170,020213000,Willcox Unified District,4755,020213101,Willcox Elementary School,69%,648
4170,020213000,Willcox Unified District,4757,020213201,Willcox High School,51%,469
4170,020213000,Willcox Unified District,4756,020213102,Willcox Middle School,71%,426
4193,030202000,Williams Unified District,4822,030202102,Williams Elementary/Middle School,69%,427
4193,030202000,Williams Unified District,4823,030202201,Williams High School,46%,240
4261,070407000,Wilson Elementary District,5276,070407101,Wilson Elementary School,67%,643
4261,070407000,Wilson Elementary District,5277,070407102,Wilson Primary School,87%,722
4154,010208000,Window Rock Unified District,85883,010208117,Sawmill Elementary School - Closed,90-94%,74
4154,010208000,Window Rock Unified District,85882,010208116,Tsehootsooi Dine Bi'Olta,54%,322
4154,010208000,Window Rock Unified District,4716,010208115,Tsehootsooi Middle School,70%,537
4154,010208000,Window Rock Unified District,4715,010208112,Tsehootsooi Primary Learning Center,68%,448
4154,010208000,Window Rock Unified District,4712,010208105,Window Rock Elementary School - Closed,73%,404
4154,010208000,Window Rock Unified District,4717,010208201,Window Rock High School,55%,812
80224,092701000,Winslow Residential Hall,80225,092701001,Winslow Residential Hall,70-74%,147
4387,090201000,Winslow Unified District,5600,090201102,Bonnie Brennan School,60-64%,172
4387,090201000,Winslow Unified District,5601,090201103,Jefferson Elementary School,70%,473
4387,090201000,Winslow Unified District,5602,090201104,Washington School,65%,462
4387,090201000,Winslow Unified District,5604,090201206,Winslow High School,57%,776
4387,090201000,Winslow Unified District,5603,090201105,Winslow Junior High School,65%,385
4485,130352000,Yarnell Elementary District,6121,130352101,Yarnell Elementary School,80-84%,56
79533,211024000,Yavapai County Juvenile Detention,79551,211024001,AOC-Yavapai County Juvenile Detention Center,>=95%,49
4213,040305000,Young Elementary District,4874,040305001,Young Elementary School,>=90%,40
4213,040305000,Young Elementary District,4875,040305002,Young High School,>=90%,26
79487,078933000,Youngtown Public Charter School,79488,078933101,Youngtown Public Charter School,80-84%,170
7351,072155000,YOUTH DEVELOPMENT INSTITUTE,7352,072155001,YOUTH DEVELOPMENT INSTITUTE,>=95%,91
4377,080313000,Yucca Elementary District,5582,080313101,Yucca Elementary School,80-89%,28
10165,141001000,Yuma County Juvenile Court Center,10166,141001001,Yuma County Juvenile Court Center,>=95%,59
4499,140401000,Yuma Elementary District,6147,140401101,Alice Byrne Elementary School,59%,359
4499,140401000,Yuma Elementary District,6149,140401103,C W Mcgraw Elementary School,81%,504
4499,140401000,Yuma Elementary District,6163,140401124,Castle Dome Middle School,53%,820
4499,140401000,Yuma Elementary District,6159,140401113,Desert Mesa Elementary School,59%,761
4499,140401000,Yuma Elementary District,6160,140401121,Fourth Avenue Junior High School,86%,513
4499,140401000,Yuma Elementary District,6148,140401102,George Washington Carver Elementary School,96%,413
4499,140401000,Yuma Elementary District,6161,140401122,Gila Vista Jr High School,64%,571
4499,140401000,Yuma Elementary District,6157,140401111,Gwyneth Ham Elementary School,76%,498
4499,140401000,Yuma Elementary District,6156,140401110,James B Rolle School,56%,571
4499,140401000,Yuma Elementary District,6158,140401112,Mary A Otondo Elementary School,55%,844
4499,140401000,Yuma Elementary District,6152,140401106,O C Johnson School,77%,604
4499,140401000,Yuma Elementary District,6153,140401107,Palmcroft Elementary School,73%,611
4499,140401000,Yuma Elementary District,6154,140401108,Pecan Grove Elementary School,98%,661
4499,140401000,Yuma Elementary District,6162,140401123,R Pete Woodard Jr High School,63%,783
4499,140401000,Yuma Elementary District,85840,140401125,Ron Watson Middle School,57%,417
4499,140401000,Yuma Elementary District,6155,140401109,Roosevelt School,90%,425
4499,140401000,Yuma Elementary District,87622,140401114,Sunrise Elementary School,46%,593
4509,148758000,"Yuma Private Industry Council, Inc.",6193,148758201,Educational Opportunity Center,95-97%,139
4507,140570000,Yuma Union High School District,6191,140570203,Cibola High School,59%,2500
4507,140570000,Yuma Union High School District,89576,140570207,Gila Ridge High School,46%,1821
4507,140570000,Yuma Union High School District,6190,140570202,Kofa High School,72%,2353
4507,140570000,Yuma Union High School District,80409,140570205,San Luis High School,85%,2505
4507,140570000,Yuma Union High School District,6302,140570204,Vista Alternative School,51%,268
4507,140570000,Yuma Union High School District,6189,140570201,Yuma High School,74%,1706
